,org_type_x,org_name_x,match_name,match_type,org_rbz_x,org_prv_x,match_rbz,area,rkm,year,cholera,population,o_craft_1849,o_ind_1849,o_serv_1849,o_agr_1849,rural_county
192,Landkreis,Liegnitz,LIEGNITZ,0,Liegnitz,Schlesien,LIE,620.69739,51.599998,1875,0,74124,6629,986,10111,26834,1
193,Landkreis,Löwenberg,LOWENBERG,0,Liegnitz,Schlesien,LIE,751.98816,20.639999,1875,0,64675,17261,1191,7081,18926,1
194,Landkreis,Lüben,LUBEN,0,Liegnitz,Schlesien,LIE,652.18481,21.540001,1875,1,32271,1443,278,4014,17849,1
195,Landkreis,Rothenburg,ROTHENBURG,0,Liegnitz,Schlesien,LIE,1077.8373,94.900002,1875,1,51777,1973,783,6754,28358,1
196,Landkreis,Sagan,SAGAN,0,Liegnitz,Schlesien,LIE,1127.7753,52.5,1875,0,55503,2748,1833,4942,18635,1
197,Landkreis,Schönau,SCHONAU,0,Liegnitz,Schlesien,LIE,352.32706,12.2,1875,0,25482,3838,1479,3540,10061,1
198,Landkreis,Sprottau,SPROTTAU,0,Liegnitz,Schlesien,LIE,704.29852,46.240002,1875,2,33979,1700,1484,3377,15086,1
199,Landkreis,Aschersleben,ASCHERSLEBEN,0,Magdeburg,Sachsen,MAG,423.44528,41.43,1875,6,63593,4344,3532,8445,9625,1
200,Landkreis,Gardelegen,GARDELEGEN,0,Magdeburg,Sachsen,MAG,1311.6268,77.43,1875,8,49515,2722,922,6023,18409,1
201,Landkreis,"Halberstadt, Stadt und Land",HALBERSTADT,0,Magdeburg,Sachsen,MAG,496.04877,60.57,1875,0,59638,4310,1503,8269,22022,1
202,Landkreis,Jerichow I,JERICHOW I,0,Magdeburg,Sachsen,MAG,1402.2214,56.709999,1875,0,65321,3697,3636,9432,22748,1
203,Landkreis,Jerichow II,JERICHOW II,0,Magdeburg,Sachsen,MAG,1398.6481,60.400002,1875,0,53386,2021,1198,6216,23494,1
204,Landkreis,Kalbe,KALBE,0,Magdeburg,Sachsen,MAG,520.15619,55.59,1875,144,78690,3525,3407,9586,12040,1
205,Stadtkreis,"Magdeburg mit Neustadt, Bruckau und Sudenburg",MAGDEBURG,2,Magdeburg,Sachsen,MAG,73.009628,9.3999996,1875,472,116171,8214,5606,15434,2135,0
206,Landkreis,Neuhaldensleben,NEUHALDENSLEBEN,0,Magdeburg,Sachsen,MAG,691.18927,53.029999,1875,1,51112,2729,708,6165,15809,1
207,Landkreis,Oschersleben,OSCHERSLEBEN,0,Magdeburg,Sachsen,MAG,523.22778,46.349998,1875,4,46214,2391,1696,5282,14013,1
208,Landkreis,Osterburg,OSTERBURG,0,Magdeburg,Sachsen,MAG,1127.2377,42.099998,1875,0,43622,2417,256,5143,29330,1
209,Landkreis,Salzwedel,SALZWEDEL,0,Magdeburg,Sachsen,MAG,1193.9258,38.939999,1875,0,48886,2503,950,3775,17656,1
210,Landkreis,Stendal,STENDAL,0,Magdeburg,Sachsen,MAG,897.33148,79.239998,1875,17,51376,2541,456,5263,22933,1
211,Landkreis,Wanzleben,WANZLEBEN,0,Magdeburg,Sachsen,MAG,536.31915,37.060001,1875,41,69018,3074,4431,9995,14946,1
212,Landkreis,Wernigerode,WERNIGERODE,0,Magdeburg,Sachsen,MAG,253.55292,12.13,1875,0,23346,1382,733,2808,4383,1
213,Landkreis,Wolmirstedt,WOLMIRSTEDT,0,Magdeburg,Sachsen,MAG,705.36163,101.61,1875,19,49258,2158,2356,7602,17819,1
214,Landkreis,Deutsch-Krone,DEUTSCH KRONE,0,Marienwerder,Preussen,MAR,2151.3247,3.3900001,1875,6,63580,1962,456,10769,16205,1
215,Landkreis,Flatow,FLATOW,0,Marienwerder,Preussen,MAR,1550.8879,48.959999,1875,0,63840,1461,376,5848,29766,1
216,Landkreis,Graudenz,GRAUDENZ,0,Marienwerder,Preussen,MAR,866.39594,3.77,1875,15,57340,1811,409,6308,27187,1
217,Landkreis,Konitz,KONITZ,0,Marienwerder,Preussen,MAR,2263.0208,57.240002,1875,0,73150,1160,295,9393,22487,1
218,Landkreis,Kulm,KULM,0,Marienwerder,Preussen,MAR,925.13623,9.79,1875,4,55108,1438,115,7266,24000,1
219,Landkreis,Löbau,LOBAU,0,Marienwerder,Preussen,MAR,995.22272,24.33,1875,12,51216,833,92,2766,23569,1
220,Landkreis,Marienwerder,MARIENWERDER,0,Marienwerder,Preussen,MAR,952.81775,13.56,1875,1,65535,2368,332,12222,30257,1
221,Landkreis,Rosenberg,ROSENBERG,0,Marienwerder,Preussen,MAR,1028.553,25.68,1875,1,50869,1973,292,5618,24794,1
222,Landkreis,Schlochau,SCHLOCHAU,0,Marienwerder,Preussen,MAR,2137.239,2.8599999,1875,0,62766,1452,292,6320,28353,1
223,Landkreis,Schwetz,SCHWETZ,0,Marienwerder,Preussen,MAR,1695.3486,53.720001,1875,1,73800,1670,324,8469,32725,1
224,Landkreis,Strasburg,STRASBURG,0,Marienwerder,Preussen,MAR,1373.4063,12.05,1875,1,66415,1516,130,6752,40803,1
225,Landkreis,Stuhm,STUHM,0,Marienwerder,Preussen,MAR,632.46448,0.0,1875,42,39081,1075,47,5094,21712,1
226,Landkreis,Thorn,THORN,0,Marienwerder,Preussen,MAR,1122.554,68.919998,1875,34,72057,1988,384,8022,29555,1
227,Landkreis,Bitterfeld,BITTERFELD,0,Merseburg,Sachsen,MER,630.11115,50.84,1875,0,49109,2824,1218,8248,13869,1
228,Landkreis,Delitzsch,DELITZSCH,0,Merseburg,Sachsen,MER,769.45612,76.370003,1875,4,57149,3823,1950,7312,25042,1
229,Landkreis,Eckartsberga,ECKARTSBERGA,0,Merseburg,Sachsen,MER,583.41663,13.26,1875,0,38637,2192,317,6048,20506,1
230,Stadtkreis,Halle,HALLE,2,Merseburg,Sachsen,MER,4.376637,2.7,1875,8,59901,4241,795,6118,1935,0
231,Landkreis,Liebenwerda,LIEBENWERDA,0,Merseburg,Sachsen,MER,815.99756,101.08,1875,26,44714,2467,869,4649,16854,1
232,Landkreis,Mansfeld Gebirg,MANSFELDER GEBIRGSKR,0,Merseburg,Sachsen,MER,505.71588,5.27,1875,0,45293,2534,624,5012,7953,1
233,Landkreis,Mansfeld See,MANSFELDER SEEKREIS,0,Merseburg,Sachsen,MER,587.96588,42.630001,1875,2,68562,3359,735,8144,22077,1
234,Landkreis,Merseburg,MERSEBURG,0,Merseburg,Sachsen,MER,641.10468,37.810001,1875,0,64268,3818,698,6773,28474,1
235,Landkreis,Naumburg,NAUMBURG,0,Merseburg,Sachsen,MER,156.58984,24.049999,1875,2,27478,2135,320,2827,9506,1
236,Landkreis,Querfurt,QUERFURT,0,Merseburg,Sachsen,MER,653.84528,42.630001,1875,1,53784,2765,527,7354,26239,1
237,Landkreis,Saalkreis,SAALKREIS,0,Merseburg,Sachsen,MER,535.15021,98.290001,1875,7,65694,2508,1391,7457,17280,1
238,Landkreis,Sangerhausen mit der Grafschaft Stolberg,SANGERHAUSEN,0,Merseburg,Sachsen,MER,788.77576,52.580002,1875,0,65857,2983,907,9130,15892,1
239,Landkreis,Schweinitz,SCHWEINITZ,0,Merseburg,Sachsen,MER,1023.8438,45.799999,1875,21,40687,2209,321,4127,23854,1
240,Landkreis,Torgau,TORGAU,0,Merseburg,Sachsen,MER,996.94879,59.580002,1875,0,51140,3343,449,8350,20054,1
241,Landkreis,Weissenfels,WEISSENFELS,0,Merseburg,Sachsen,MER,513.91772,49.490002,1875,2,69930,3768,506,5937,24496,1
242,Landkreis,Wittenberg,WITTENBERG,0,Merseburg,Sachsen,MER,833.97272,69.0,1875,24,49851,3325,887,7567,23405,1
243,Landkreis,Zeitz,ZEITZ,0,Merseburg,Sachsen,MER,268.92291,37.209999,1875,0,43208,3383,1794,4174,11594,1
244,Landkreis,Bielefeld,BIELEFELD,0,Minden,Westfalen,MIN,273.4212,20.040001,1875,0,63425,7878,7228,6342,19850,1
245,Landkreis,Büren,BUREN,0,Minden,Westfalen,MIN,739.87091,15.14,1875,3,35124,1394,245,5396,17405,1
246,Landkreis,Halle,HALLE,0,Minden,Westfalen,MIN,308.27863,0.0,1875,0,27265,4766,400,6305,23788,1
247,Landkreis,Herford,HERFORD,0,Minden,Westfalen,MIN,440.9957,77.269997,1875,7,70277,3731,1117,9120,25251,1
248,Landkreis,Höxter,HOXTER,0,Minden,Westfalen,MIN,715.8728,71.860001,1875,2,50300,3146,514,7323,16078,1
249,Landkreis,Lübbecke,LUBBECKE,0,Minden,Westfalen,MIN,578.91803,29.91,1875,2,46457,9927,170,5322,19084,1
250,Landkreis,Minden,MINDEN,0,Minden,Westfalen,MIN,596.54669,38.029999,1875,0,71653,2529,1235,10302,21329,1
251,Landkreis,Paderborn,PADERBORN,0,Minden,Westfalen,MIN,599.81445,39.77,1875,0,39513,1743,391,4855,21848,1
252,Landkreis,Warburg,WARBURG,0,Minden,Westfalen,MIN,511.99332,44.740002,1875,0,30437,1369,123,7474,11138,1
253,Landkreis,Wiedenbrück,WIEDENBRUCK,0,Minden,Westfalen,MIN,491.10529,19.059999,1875,0,41024,1780,670,3970,24663,1
254,Landkreis,Ahaus,AHAUS,0,Münster,Westfalen,MUN,677.76294,29.219999,1875,5,35118,1717,6006,2598,24790,1
255,Landkreis,Beckum,BECKUM,0,Münster,Westfalen,MUN,690.58069,33.59,1875,1,39702,2187,740,4186,19221,1
256,Landkreis,Borken,BORKEN,0,Münster,Westfalen,MUN,631.01666,9.5699997,1875,5,40684,2140,3616,3644,23715,1
257,Landkreis,Koesfeld,KOESFELD,0,Münster,Westfalen,MUN,740.53107,66.580002,1875,3,40479,2183,2835,5318,25121,1
258,Landkreis,Lüdinghausen,LUDINGHAUSEN,0,Münster,Westfalen,MUN,692.62836,41.5,1875,1,38648,2084,667,5321,23342,1
259,Stadtkreis,Münster,MUNSTER,2,Münster,Westfalen,MUN,6.0707788,3.5999999,1875,6,32625,2741,390,3534,1744,0
260,Landkreis,Münster,MUNSTER,1,Münster,Westfalen,MUN,851.78632,73.889999,1875,1,35778,1884,666,4310,23287,1
261,Landkreis,Recklinghausen,RECKLINGHAUSEN,0,Münster,Westfalen,MUN,767.00446,42.709999,1875,0,57551,2845,946,3650,20094,1
262,Landkreis,Steinfurt,STEINFURT,0,Münster,Westfalen,MUN,781.24084,30.209999,1875,0,45255,2002,6667,3464,22110,1
263,Landkreis,Tecklenburg,TECKLENBURG,0,Münster,Westfalen,MUN,828.87537,43.23,1875,0,46545,2068,702,2483,33168,1
264,Landkreis,Warendorf,WARENDORF,0,Münster,Westfalen,MUN,575.39178,3.24,1875,0,27665,1500,1138,3603,18543,1
265,Landkreis,Beuthen,BEUTHEN,0,Oppeln,Schlesien,OPP,801.70026,171.95,1875,601,277502,2128,4123,17918,12030,1
266,Landkreis,Falkenberg,FALKENBERG,0,Oppeln,Schlesien,OPP,610.23816,33.889999,1875,9,39708,930,379,4278,30874,1
267,Landkreis,Gross-Strehlitz,GROSS STREHLITZ,0,Oppeln,Schlesien,OPP,864.87805,58.82,1875,67,61742,1405,933,7877,19190,1
268,Landkreis,Grottkau,GROTTKAU,0,Oppeln,Schlesien,OPP,552.10034,37.580002,1875,1,43595,938,111,11181,40565,1
269,Landkreis,Cosel,KOSEL,0,Oppeln,Schlesien,OPP,687.91406,47.98,1875,7,64763,1267,369,9274,27374,1
270,Landkreis,Creuzburg,KREUZBURG,0,Oppeln,Schlesien,OPP,512.89941,49.25,1875,1,41793,1699,536,4324,25392,1
271,Landkreis,Leobschütz,LEOBSCHUTZ,0,Oppeln,Schlesien,OPP,678.26923,33.970001,1875,25,84199,4402,1153,9237,45344,1
272,Landkreis,Lublinitz,LUBLINITZ,0,Oppeln,Schlesien,OPP,1025.6667,3.3900001,1875,2,43744,1001,851,6039,23235,1
273,Landkreis,Neisse,NEISSE,0,Oppeln,Schlesien,OPP,744.68616,66.879997,1875,4,91267,5690,1384,9953,43120,1
274,Landkreis,Neustadt,NEUSTADT,0,Oppeln,Schlesien,OPP,808.4281,49.34,1875,1,88648,2821,1275,9719,47942,1
275,Landkreis,Oppeln,OPPELN,0,Oppeln,Schlesien,OPP,1447.1047,62.139999,1875,1,103524,2665,987,15543,37733,1
276,Landkreis,Pless,PLESS,0,Oppeln,Schlesien,OPP,1065.6135,95.959999,1875,17,94102,1360,534,4847,28631,1
277,Landkreis,Ratibor,RATIBOR,0,Oppeln,Schlesien,OPP,846.80731,63.790001,1875,15,120829,3166,501,16226,44798,1
278,Landkreis,Rosenberg,ROSENBERG,0,Oppeln,Schlesien,OPP,948.42987,22.370001,1875,1,45824,977,628,5525,26794,1
279,Landkreis,Rybnick,RYBNIK,0,Oppeln,Schlesien,OPP,811.20587,41.799999,1875,0,77213,1054,499,9376,29939,1
280,Landkreis,Tost-Gleiwitz,TOST-GLEIWITZ,0,Oppeln,Schlesien,OPP,960.60413,47.150002,1875,110,88662,2203,1361,8083,37047,1
281,Landkreis,Adelnau,ADELNAU,0,Posen,Posen,POS,899.11243,31.110001,1875,0,58700,1308,222,11374,29188,1
282,Landkreis,Birnbaum,BIRNBAUM,0,Posen,Posen,POS,1306.813,0.0,1875,0,47736,1987,702,5688,23982,1
283,Landkreis,Bomst,BOMST,0,Posen,Posen,POS,1037.2224,11.0,1875,0,54554,2031,347,6672,22564,1
284,Landkreis,Buk,BUK,0,Posen,Posen,POS,936.56799,37.279999,1875,1,58089,1877,189,5907,30423,1
285,Landkreis,Fraustadt,FRAUSTADT,0,Posen,Posen,POS,1043.0527,51.220001,1875,0,60983,2775,606,5889,34614,1
286,Landkreis,Kosten,KOSTEN,0,Posen,Posen,POS,1143.2842,34.119999,1875,0,62228,1580,505,9277,31348,1
287,Landkreis,Kröben,KROBEN,0,Posen,Posen,POS,943.73682,19.43,1875,0,76056,2628,1488,10106,33058,1
288,Landkreis,Krotoschin,KROTOSCHIN,0,Posen,Posen,POS,947.20673,51.52,1875,18,67105,2315,620,6795,29860,1
289,Landkreis,Meseritz,MESERITZ,0,Posen,Posen,POS,1180.1514,30.58,1875,0,45749,1750,455,6449,24100,1
290,Landkreis,Obornik,OBORNIK,0,Posen,Posen,POS,1084.5123,3.77,1875,0,47263,1286,211,4036,31865,1
291,Landkreis,Pleschen,PLESCHEN,0,Posen,Posen,POS,1083.8424,52.279999,1875,0,64187,1497,371,6973,33482,1
292,Landkreis,Posen incl. Stadt,POSEN,0,Posen,Posen,POS,1121.384,87.449997,1875,4,115373,5819,838,12992,36206,1
293,Landkreis,Samter,SAMTER,0,Posen,Posen,POS,1058.6788,39.32,1875,0,49959,1702,473,7253,22471,1
294,Landkreis,Schildberg,SCHILDBERG,0,Posen,Posen,POS,936.91821,59.650002,1875,14,63765,1366,245,8824,37046,1
295,Landkreis,Schrimm,SCHRIMM,0,Posen,Posen,POS,1180.17,27.34,1875,0,56828,1647,304,5950,32151,1
296,Landkreis,Schroda,SCHRODA,0,Posen,Posen,POS,1030.4373,41.349998,1875,0,49831,1130,120,6440,32483,1
297,Landkreis,Wreschen,WRESCHEN,0,Posen,Posen,POS,753.29724,32.389999,1875,5,39343,1193,167,6254,14769,1
298,Landkreis,Angermünde,ANGERMUNDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1285.5555,94.529999,1875,0,65520,3565,1106,9442,20430,1
299,Landkreis,Beeskow-Storkow,BEESKOW-STORKOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1303.559,0.0,1875,0,43409,1468,418,5576,17362,1
300,Landkreis,Jüterbock-Luckenwalde,JUTERBOG-LUCKENWALDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1324.8859,36.529999,1875,0,60797,3164,3954,5066,20240,1
301,Landkreis,Nieder-Barnim,NIEDERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1759.3164,95.730003,1875,5,118113,2708,2208,10971,24852,1
302,Landkreis,Ober-Barnim,OBERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1217.5342,58.900002,1875,2,75190,3804,1396,8370,22054,1
303,Landkreis,Ost-Havelland,OSTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1213.4274,66.209999,1875,0,78701,2840,1124,8271,26008,1
304,Landkreis,Ost-Priegnitz,OSTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1946.5865,17.4,1875,0,66660,3476,1052,5046,35045,1
305,Stadtkreis,Potsdam,POTSDAM,2,Potsdam (excl. Berlin),Brandenburg,POT,7.381083,2.7,1875,8,39021,3714,1007,4656,1669,0
306,Landkreis,Prenzlau,PRENZLAU,0,Potsdam (excl. Berlin),Brandenburg,POT,1104.5825,55.66,1875,0,52678,3320,683,5439,24026,1
307,Landkreis,Ruppin,RUPPIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1785.1674,17.32,1875,0,73568,3611,1579,7864,22287,1
308,Landkreis,Teltow,TELTOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1679.4602,200.47,1875,93,145458,3322,1731,8610,25886,1
309,Landkreis,Templin,TEMPLIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1467.6155,1.05,1875,0,43891,2014,677,7033,16389,1
310,Landkreis,West-Havelland,WESTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1311.3241,65.230003,1875,0,76225,4176,4520,9834,28262,1
311,Landkreis,West-Priegnitz,WESTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1475.2894,60.029999,1875,0,69370,3996,357,12290,25069,1
312,Landkreis,Zauche-Belzig,ZAUCH-BELZIG,0,Potsdam (excl. Berlin),Brandenburg,POT,1943.7828,30.35,1875,0,70987,2983,1752,8453,23985,1
313,Landkreis,Anklam,ANKLAM,0,Stettin,Pommern,STE,639.64667,26.209999,1875,0,30469,1512,249,4212,14889,1
314,Landkreis,Demmin,DEMMIN,0,Stettin,Pommern,STE,974.71973,0.0,1875,0,45902,3171,620,8096,21614,1
315,Landkreis,Greifenberg,GREIFENBERG,0,Stettin,Pommern,STE,711.19867,0.0,1875,0,36016,1590,143,4287,20834,1
316,Landkreis,Greiffenhagen,GREIFENHAGEN,0,Stettin,Pommern,STE,969.85913,3.77,1875,4,53536,2136,588,7040,21133,1
317,Landkreis,Kammin,KAMMIN,0,Stettin,Pommern,STE,1160.4441,0.0,1875,0,43450,1459,116,3634,25102,1
318,Landkreis,Naugard,NAUGARD,0,Stettin,Pommern,STE,1276.3495,10.85,1875,0,54626,2185,766,4643,27096,1
319,Landkreis,Pyritz,PYRITZ,0,Stettin,Pommern,STE,1044.995,29.0,1875,0,42301,1313,286,6667,31194,1
320,Landkreis,Randow,RANDOW,0,Stettin,Pommern,STE,1317.2736,82.93,1875,3,100582,8315,1379,20518,50031,1
321,Landkreis,Regenwalde,REGENWALDE,0,Stettin,Pommern,STE,1118.0631,31.18,1875,0,47309,1595,364,3781,29237,1
322,Landkreis,Saazig,SAATZIG,0,Stettin,Pommern,STE,1248.4957,47.669998,1875,7,64448,2566,311,8340,28326,1
323,Stadtkreis,Stettin,STETTIN,2,Stettin,Pommern,STE,47.838242,10.0,1875,30,76545,8315,1379,20518,50031,0
324,Landkreis,Ukermünde,UCKERMUNDE,0,Stettin,Pommern,STE,828.60785,35.919998,1875,0,44821,2256,461,8478,7822,1
325,Landkreis,Usedom-Wollin,USEDOM-WOLLIN,0,Stettin,Pommern,STE,668.23584,0.0,1875,2,45175,2149,227,4478,10821,1
326,Landkreis,Franzburg,FRANZBURG,0,Stralsund,Pommern,STR,1109.5015,13.84,1875,0,69701,3772,895,10229,21933,1
327,Landkreis,Greifswald,GREIFSWALD,0,Stralsund,Pommern,STR,981.33313,56.560001,1875,1,55588,3032,465,8471,13753,1
328,Landkreis,Grimme,GRIMMEN,0,Stralsund,Pommern,STR,973.65936,16.42,1875,0,35905,1628,440,8834,21233,1
329,Landkreis,Rügen,RUGEN,0,Stralsund,Pommern,STR,997.67908,0.0,1875,0,45310,2000,297,4218,26779,1
330,Landkreis,Bernkastel,BERNKASTEL,0,Trier,Rheinland,TRI,697.20111,0.0,1875,0,43477,2508,643,5196,27074,1
331,Landkreis,Bitburg,BITBURG,0,Trier,Rheinland,TRI,770.61505,34.650002,1875,1,43530,1819,455,4842,24300,1
332,Landkreis,Daun,DAUN,0,Trier,Rheinland,TRI,592.07428,26.290001,1875,0,27001,950,113,1076,20881,1
333,Landkreis,Merzig,MERZIG,0,Trier,Rheinland,TRI,440.82913,20.940001,1875,0,35717,1973,711,6502,15731,1
334,Landkreis,Ottweiler,OTTWEILER,0,Trier,Rheinland,TRI,321.0899,27.870001,1875,0,58598,1448,449,2397,15792,1
335,Landkreis,Prüm,PRUM,0,Trier,Rheinland,TRI,925.51904,11.07,1875,0,35371,1281,250,4045,20313,1
336,Landkreis,Saarbrücken,SAARBRUCKEN,0,Trier,Rheinland,TRI,380.85938,67.779999,1875,0,102069,2122,1553,4573,9322,1
337,Landkreis,Saarburg,SAARBURG,0,Trier,Rheinland,TRI,477.44925,23.5,1875,1,30356,1319,73,3796,20641,1
338,Landkreis,Saarlouis,SAARLOUIS,0,Trier,Rheinland,TRI,434.62903,15.82,1875,0,59129,2591,1469,5277,19400,1
339,Landkreis,St. Wendel,SANKT WENDEL,0,Trier,Rheinland,TRI,545.73041,25.83,1875,0,43471,2110,177,2864,26759,1
340,Landkreis,Trier,TRIER,1,Trier,Rheinland,TRI,951.87201,40.900002,1875,3,63156,1862,1392,4183,42747,1
341,Stadtkreis,Trier,TRIER,2,Trier,Rheinland,TRI,58.747044,20.6,1875,7,30054,2982,703,3176,3624,0
342,Landkreis,Wittlich,WITTLICH,0,Trier,Rheinland,TRI,627.72272,0.0,1875,0,37525,1745,127,3136,26615,1
343,Landkreis,Aachen,AACHEN,1,Aachen,Rheinland,AAC,363.84564,66.760002,1874,0,95370,3319,7080,10270,11407,1
344,Stadtkreis,Aachen,AACHEN,2,Aachen,Rheinland,AAC,42.025661,10.7,1874,0,77138,4469,19775,6222,3507,0
345,Landkreis,Düren,DUREN,0,Aachen,Rheinland,AAC,544.58789,66.279999,1874,0,65209,2729,4574,5703,29154,1
346,Landkreis,Erkelenz,ERKELENZ,0,Aachen,Rheinland,AAC,268.38068,13.71,1874,0,37560,1898,1334,2843,22968,1
347,Landkreis,Eupen,EUPEN,0,Aachen,Rheinland,AAC,166.11438,15.14,1874,0,25336,1498,4546,1343,3895,1
348,Landkreis,Geilenkirchen,GEILENKIRCHEN,0,Aachen,Rheinland,AAC,194.24429,17.32,1874,0,25717,1412,1912,2010,13674,1
349,Landkreis,Heinsberg,HEINSBERG,0,Aachen,Rheinland,AAC,240.07663,0.0,1874,0,35461,1815,1187,4226,19783,1
350,Landkreis,Jülich,JULICH,0,Aachen,Rheinland,AAC,305.40082,30.059999,1874,0,44840,2304,273,6503,21175,1
351,Landkreis,Malmedy,MALMEDY,0,Aachen,Rheinland,AAC,846.38593,0.0,1874,0,30796,1157,475,6401,21950,1
352,Landkreis,Montjoie,MONTJOIE,0,Aachen,Rheinland,AAC,341.20419,0.0,1874,0,18274,793,2642,1805,5920,1
353,Landkreis,Schleiden,SCHLEIDEN,0,Aachen,Rheinland,AAC,794.40491,37.360001,1874,0,47781,1446,695,4855,21314,1
354,Landkreis,Altena,ALTENA,0,Arnsberg,Westfalen,ARN,638.38287,38.939999,1874,0,59764,3584,3596,3434,15602,1
355,Landkreis,Arnsberg,ARNSBERG,0,Arnsberg,Westfalen,ARN,681.24225,30.809999,1874,0,41876,2329,1330,3850,13693,1
356,Landkreis,Bochum,BOCHUM,0,Arnsberg,Westfalen,ARN,338.30588,162.48,1874,0,186855,3062,2257,5307,14157,1
357,Landkreis,Brilon,BRILON,0,Arnsberg,Westfalen,ARN,791.71405,39.84,1874,0,49188,2412,638,4651,10222,1
358,Landkreis,Dortmund,DORTMUND,0,Arnsberg,Westfalen,ARN,440.67749,107.41,1874,0,150122,3935,2898,5991,16745,1
359,Landkreis,Hagen,HAGEN,0,Arnsberg,Westfalen,ARN,402.83899,82.489998,1874,0,116303,5990,9619,7927,12377,1
360,Landkreis,Hamm,HAMM,0,Arnsberg,Westfalen,ARN,448.7348,86.839996,1874,0,69226,3375,632,5514,16993,1
361,Landkreis,Iserlohn,ISERLOHN,0,Arnsberg,Westfalen,ARN,331.11041,20.99,1874,0,54196,3038,7583,3102,7015,1
362,Landkreis,Lippstadt,LIPPSTADT,0,Arnsberg,Westfalen,ARN,497.013,27.34,1874,0,36935,2068,723,3186,15448,1
363,Landkreis,Meschede,MESCHEDE,0,Arnsberg,Westfalen,ARN,772.76227,29.9,1874,0,36167,1524,533,4009,16165,1
364,Landkreis,Olpe,OLPE,0,Arnsberg,Westfalen,ARN,599.66705,21.09,1874,0,32731,1332,524,2672,12378,1
365,Landkreis,Siegen,SIEGEN,0,Arnsberg,Westfalen,ARN,667.25983,49.900002,1874,0,61343,2875,4377,3790,19098,1
366,Landkreis,Soest,SOEST,0,Arnsberg,Westfalen,ARN,521.68372,43.990002,1874,0,48199,2737,663,5445,19363,1
367,Landkreis,Wittgenstein,WITTGENSTEIN,0,Arnsberg,Westfalen,ARN,487.72299,0.0,1874,0,20838,1480,2434,3078,8746,1
368,Stadtkreis,Berlin,BERLIN,2,Berlin,Brandenburg,BER,129.61664,30.440001,1874,0,866797,42394,26913,64753,6064,0
369,Stadtkreis,Breslau,BRESLAU,2,Breslau,Schlesien,BRE,30.774879,7.3000002,1874,0,215742,14243,4347,31715,36355,0
370,Landkreis,Breslau,BRESLAU,1,Breslau,Schlesien,BRE,722.56549,91.150002,1874,0,77024,14243,4347,31715,36355,1
371,Landkreis,Brieg,BRIEG,0,Breslau,Schlesien,BRE,646.76257,40.220001,1874,0,54083,2808,759,5553,23822,1
372,Landkreis,Frankenstein,FRANKENSTEIN,0,Breslau,Schlesien,BRE,491.03024,29.07,1874,0,47528,2683,1121,4775,21754,1
373,Landkreis,Glatz-Neurode,GLATZ-NEURODE,0,Breslau,Schlesien,BRE,858.8374,16.120001,1874,0,88167,5485,8945,9957,23652,1
374,Landkreis,Wartenberg,GROSS WARTENBERG,0,Breslau,Schlesien,BRE,903.31616,27.870001,1874,0,51082,1675,595,7212,30653,1
375,Landkreis,Guhrau,GUHRAU,0,Breslau,Schlesien,BRE,684.7182,4.2800002,1874,0,36269,2233,249,4740,21753,1
376,Landkreis,Habelschwerdt,HABELSCHWERDT,0,Breslau,Schlesien,BRE,770.5437,31.33,1874,0,55216,6512,4634,6211,20538,1
377,Landkreis,Militsch,MILITSCH,0,Breslau,Schlesien,BRE,948.57391,18.23,1874,0,56059,2261,427,7115,35412,1
378,Landkreis,Münsterberg,MUNSTERBERG,0,Breslau,Schlesien,BRE,330.37555,20.860001,1874,0,52482,1841,222,4919,17926,1
379,Landkreis,Namslau,NAMSLAU,0,Breslau,Schlesien,BRE,600.1817,22.82,1874,0,39183,1324,327,4407,19596,1
380,Landkreis,Neumarkt,NEUMARKT,0,Breslau,Schlesien,BRE,714.2644,49.029999,1874,0,61569,3114,294,7697,30589,1
381,Landkreis,Nimptsch,NIMPTSCH,0,Breslau,Schlesien,BRE,390.02826,0.0,1874,0,29743,1635,469,5170,22814,1
382,Landkreis,Ohlau,OHLAU,0,Breslau,Schlesien,BRE,650.58685,18.379999,1874,0,52588,2104,547,7178,31930,1
383,Landkreis,Oels,OLS,0,Breslau,Schlesien,BRE,930.80249,77.269997,1874,0,60421,2352,966,7084,36014,1
384,Landkreis,Reichenbach,REICHENBACH,0,Breslau,Schlesien,BRE,364.46991,21.99,1874,0,63667,2957,18852,5224,15180,1
385,Landkreis,Schweidnitz,SCHWEIDNITZ,0,Breslau,Schlesien,BRE,564.48444,47.68,1874,0,81375,4543,4341,9693,29732,1
